name,ra,dec,pm_ra,pm_dec,parallax,spect_type,lii,bii,_class,dist
HIP 10110,32.51803584,-37.38022402,-22.72,49.78,11.96,F5V,249.60989172,-70.52970978,STAR F5V,83.6120401337793
HIP 101100,307.40730817,-22.84510421,-9.15,11.05,2.23,K1III,21.40540895,-31.18317297,STAR K1III,448.430493273543
HIP 101101,307.41232775,-2.8854763,71.88,-22.39,17.08,K2III,41.96597591,-23.09794351,STAR K2III,58.5480093676815
HIP 101102,307.41321698,-67.66330631,180.23,-134.86,13.97,K0,327.64260116,-34.21664703,STAR K0,71.5819613457409
HIP 101103,307.41645082,-55.11832751,-25.87,74.91,9.72,F5w...,342.84943568,-35.84439986,STAR F5,102.880658436214
HIP 101104,307.4198128,-4.18258075,-8.62,-11.37,2.2,K5,40.72303197,-23.7155678,STAR K5,454.545454545455
HIP 101105,307.42042227,5.66126737,12.53,-9.9,4.55,A0,49.91414775,-18.85337352,STAR A0,219.78021978022
HIP 101106,307.42385039,-33.02649773,7.53,-13.6,-0.14,A0V,9.77552212,-33.9675237,STAR A0V,-7142.85714285714
HIP 101107,307.42345236,-31.24463792,-9.73,5.74,3.66,F5V,11.86254506,-33.56141954,STAR F5V,273.224043715847
HIP 101108,307.42774085,50.31863807,-2.32,-4.81,1.28,B3,87.15963719,6.58364616,STAR B3,781.25
HIP 101109,307.42990932,38.12541496,0.23,0.62,6.97,B6V,77.25078636,-0.55005111,STAR B6V,143.472022955524
HIP 10111,32.51987613,-43.81555677,50.21,-7.27,8.32,G8III,264.53475785,-66.99174666,STAR G8III,120.192307692308
HIP 101110,307.43306837,38.12948657,-0.03,-1.5,9.52,B9IV,77.25554151,-0.54967163,STAR B9IV,105.042016806723
HIP 101111,307.43285708,-19.09077532,18.13,1,10.02,F3V,25.51415853,-29.92660105,STAR F3V,99.8003992015968
HIP 101112,307.43505723,45.49456659,-2.74,-1.87,1.25,B5,83.22506342,3.76938734,STAR B5,800
HIP 101113,307.43650451,-42.51976705,3.79,3.5,3.17,F0V,358.37109249,-35.52081936,STAR F0V,315.457413249211
HIP 101114,307.43688846,2.99623756,7.82,-3.63,3.98,A0,47.49394406,-20.23218675,STAR A0,251.256281407035
HIP 101115,307.44218997,-58.77202114,4.11,3.77,4.53,A1IV,338.36072696,-35.58190601,STAR A1IV,220.75055187638
HIP 101116,307.44225151,39.6504315,-18.38,-52.63,7.93,F8,78.49074551,0.33781436,STAR F8,126.103404791929
HIP 101117,307.4469024,64.00055134,1.15,4.14,2.84,A5,98.6381021,14.33013395,STAR A5,352.112676056338
HIP 101118,307.44902827,36.98040443,-4.54,-10,1.1,B0IV:pe,76.33275061,-1.23467046,STAR B0IV,909.090909090909
HIP 101119,307.4559876,20.60512829,9.68,-4.56,0.56,A0,62.90568626,-10.73494131,STAR A0,1785.71428571429
HIP 10112,32.52082388,54.33127419,-7.52,-4.15,3.33,K5,134.32712643,-6.79123568,STAR K5,300.3003003003
HIP 101120,307.4690744,-18.5861634,14.11,-88.21,23.89,A7/A8V,26.07124392,-29.77707923,STAR A7V,41.8585182084554
HIP 101121,307.46856756,44.48727371,2.4,0.83,1.2,B9,82.42080503,3.16050489,STAR B9,833.333333333333
HIP 101122,307.47288488,-25.78490267,32.32,-84.12,5.39,G0V,18.14201089,-32.14864601,STAR G0V,185.528756957328
HIP 101123,307.47454931,-18.58298474,25.56,-79.45,13.65,A1V,26.07682155,-29.78076674,STAR A1V,73.2600732600733
HIP 101124,307.4797392,53.70448657,46.86,-18.93,2.81,K0,89.96667016,8.51297846,STAR K0,355.871886120996
HIP 101125,307.4803309,10.30211797,22.7,-16.38,5.7,K0,54.08422563,-16.45453061,STAR K0,175.438596491228
HIP 101126,307.48092502,25.24879567,-7.56,-4.97,5.09,A5,66.78059268,-8.0978727,STAR A5,196.463654223969
HIP 101127,307.48246765,48.11491889,-3.76,-4.46,2.55,B8,85.37788411,5.27329395,STAR B8,392.156862745098
HIP 101128,307.48890267,-70.85454065,7.04,18.29,5.58,F7V,323.88798387,-33.5322435,STAR F7V,179.21146953405
HIP 101129,307.49311618,-77.6571151,-44.33,38.58,4.08,F3V,316.12646578,-31.65081688,STAR F3V,245.098039215686
HIP 10113,32.52360824,65.34840504,-4.94,-0.1,3.76,G5,131.0175241,3.71887175,STAR G5,265.957446808511
HIP 101130,307.49480436,14.71970034,-10.77,-7.26,0.84,K0,57.93295144,-14.06054487,STAR K0,1190.47619047619
HIP 101131,307.49502201,30.55664418,-3.2,-25.47,6.68,A3,71.14002977,-5.02838099,STAR A3,149.700598802395
HIP 101132,307.49871489,-56.08501065,-1.87,-25.29,4.9,F5/F6V,341.65567209,-35.83346784,STAR F5V,204.081632653061
HIP 101133,307.49947843,45.92819432,80.51,148.93,7.86,K2+...,83.60392664,3.98658743,STAR K2,127.226463104326
HIP 101134,307.50299582,72.53176245,-0.29,-24.44,4.78,K4III:,106.17285573,18.87834938,STAR K4III,209.205020920502
HIP 101135,307.50480641,48.77925669,5.69,15.85,3.28,A0,85.92891311,5.64837028,STAR A0,304.878048780488
HIP 101136,307.50670201,-4.43742631,23.48,-91.27,18.43,F8,40.52083574,-23.9111053,STAR F8,54.2593597395551
HIP 101137,307.50826779,-78.90637516,-0.36,3.33,11.18,F2IV/V,314.73655804,-31.25728202,STAR F2IV,89.4454382826476
HIP 101138,307.51471567,48.95155039,10.01,7.64,3.75,B2.5IV,86.0734805,5.74341634,STAR B2IV,266.666666666667
HIP 101139,307.51986132,19.66760319,4.54,-4.67,1.53,B8,62.15299972,-11.31523222,STAR B8,653.59477124183
HIP 10114,32.52927434,-20.76431129,0.32,-14.13,0.8,G1/G2V,197.65524706,-70.95781188,STAR G1V,1250
HIP 101140,307.52081773,48.64139093,10.63,8.21,7.03,A0,85.82250989,5.55946071,STAR A0,142.247510668563
HIP 101141,307.52318879,22.98125101,-0.47,-1.88,-0.94,B9,64.92501848,-9.43211843,STAR B9,-1063.82978723404
HIP 101142,307.52889123,45.44880146,74.09,57.56,15.61,F8,83.22647825,3.68924759,STAR F8,64.0614990390775
HIP 101143,307.53037914,19.4301557,-0.34,-6.29,2.72,B9,61.95888045,-11.45759095,STAR B9,367.647058823529
HIP 101144,307.53506565,-67.01735311,5.9,-25.04,5.95,A7V,328.39710088,-34.39275259,STAR A7V,168.067226890756
HIP 101145,307.53538664,-39.46697628,67.52,-280.83,20.06,G8/K0V,2.0976084,-35.21715425,STAR G8V,49.8504486540379
HIP 101146,307.53586948,4.57259092,-205.7,-425.25,10.71,G:...,48.98947996,-19.51349433,STAR G0,93.3706816059757
HIP 101147,307.53728528,37.16700995,0.72,-6.18,3.84,K2,76.5251642,-1.18200538,STAR K2,260.416666666667
HIP 101148,307.53910922,30.92532491,-3.18,-4.52,4.09,K0,71.46266331,-4.84388255,STAR K0,244.498777506112
HIP 101149,307.54077184,10.03429624,-4.61,-3.95,3.5,A2,53.88175863,-16.64844207,STAR A2,285.714285714286
HIP 10115,32.53218824,53.84320117,26.33,-45.12,5.53,G8III,134.48194067,-7.25453976,STAR G8III,180.831826401447
HIP 101150,307.54486771,26.84310641,-163.45,-130.3,43.24,M2,68.12702726,-7.22351889,STAR M2,23.1267345050879
HIP 101151,307.54668502,-46.91067122,0.51,-7.65,4.88,F2V,352.98517758,-35.93970172,STAR F2V,204.918032786885
HIP 101152,307.55695673,27.86610238,8.75,4.04,1.55,B9,68.9727461,-6.6388666,STAR B9,645.161290322581
HIP 101153,307.55953924,-51.75190154,-29.45,-138.8,14.56,G5/G6V,347.00220855,-36.03865907,STAR G5V,68.6813186813187
HIP 101154,307.56015491,19.42104958,4.02,-4.25,3.71,B9,61.96740057,-11.48590577,STAR B9,269.541778975741
HIP 101155,307.56201493,-1.17282314,8.13,-3.39,1.78,K5,43.67318323,-22.40727218,STAR K5,561.797752808989
HIP 101156,307.56336841,1.87683461,11.26,11.4,2.55,M5e,46.52882241,-20.90491094,STAR M5e,392.156862745098
HIP 101157,307.56334634,-13.02846126,-14.31,-32.39,3.36,K0III,31.96284303,-27.72130826,STAR K0III,297.619047619048
HIP 101158,307.57220673,-35.3550455,0.99,1.77,-0.15,K0,7.04744469,-34.56284673,STAR K0,-6666.66666666667
HIP 101159,307.57256698,-69.06912302,10.14,-44.67,8.53,A3V,325.96891741,-33.97404194,STAR A3V,117.233294255569
HIP 10116,32.53232462,-64.35511762,351.34,13.7,17.8,G3IV,289.63486038,-50.69305844,STAR G3IV,56.1797752808989
HIP 101160,307.57479631,10.89591574,19.25,3.52,5.76,A1sh,54.65779859,-16.21317478,STAR A1,173.611111111111
HIP 101161,307.5760276,77.73540219,17.5,24.79,2.71,K0,110.96194189,21.50155724,STAR K0,369.0036900369
HIP 101162,307.57697042,-4.75458998,-9.59,-18.22,0.68,M6,40.2490901,-24.12059273,STAR M6,1470.58823529412
HIP 101163,307.57781498,54.68073289,97.46,103.25,18.88,F5,90.80838565,9.02711775,STAR F5,52.9661016949153
HIP 101164,307.58318816,49.78034066,30.49,-70.04,9.54,K0,86.77709164,6.18969516,STAR K0,104.82180293501
HIP 101165,307.58806513,70.61152644,19.63,-0.69,3.98,F5,104.46367,17.85034145,STAR F5,251.256281407035
HIP 101166,307.59019935,81.13894746,67.54,221.35,14.79,G5,114.17940295,23.15302819,STAR G5,67.6132521974307
HIP 101167,307.5922658,-11.79916869,0.44,-11.72,5.2,K0III,33.23867903,-27.24084798,STAR K0III,192.307692307692
HIP 101168,307.59335311,-46.45541822,-8.43,10.44,5.83,F5V,353.54879784,-35.94798252,STAR F5V,171.526586620926
HIP 101169,307.59593674,-50.86879069,16.72,-29.46,5.73,F6V,348.09431969,-36.06735874,STAR F6V,174.520069808028
HIP 10117,32.53279991,-31.0694423,240.66,-175.12,22.27,K0V,230.54232108,-72.38982796,STAR K0V,44.9034575662326
HIP 101170,307.59690761,40.66473469,4.31,3.83,3.9,A0,79.38072925,0.83861214,STAR A0,256.410256410256
HIP 101171,307.59802661,54.98610517,7.66,-0.98,3.1,G5,91.06835899,9.19293677,STAR G5,322.58064516129
HIP 101172,307.60520296,27.83277581,11.13,1.98,2.46,G0II,68.97038815,-6.69294897,STAR G0II,406.50406504065
HIP 101173,307.60730787,-44.45659599,51.39,-94.58,12.31,G0V,356.0112223,-35.82357525,STAR G0V,81.2347684809098
HIP 101174,307.61167641,52.29387022,3.88,-3.27,3.28,A2,88.8492663,7.63422683,STAR A2,304.878048780488
HIP 101175,307.6152117,66.05678517,4.42,14.25,2.89,K5,100.45852332,15.39661737,STAR K5,346.020761245675
HIP 101176,307.61883706,-45.52113034,-28.36,-48.57,3.43,,354.70182036,-35.90925881,UNIDENTIFIED,291.545189504373
HIP 101177,307.62036985,-33.15549881,-13.25,-10.8,-0.23,K2III,9.66650128,-34.15618247,STAR K2III,-4347.82608695652
HIP 101178,307.62387271,-37.0351197,2.37,-14.08,3.13,K0/K1III,5.04560169,-34.90650182,STAR K1III,319.488817891374
HIP 101179,307.63063612,43.46359208,3.04,-14.95,2.36,A3,81.65956253,2.46520784,STAR A3,423.728813559322
HIP 10118,32.53300303,12.11390281,-9.41,-22.24,17.56,G0,151.41881675,-46.35949547,STAR G0,56.9476082004556
HIP 101180,307.6309288,65.44886952,443.25,284.06,125.62,M3,99.93448464,15.05907747,STAR M3,7.96051584142652
HIP 101181,307.63946852,13.81732852,11,-14.11,10.16,F8,57.23521286,-14.67460848,STAR F8,98.4251968503937
HIP 101182,307.64052805,-64.1901946,34.92,-11.38,6.91,F6III,331.76703252,-34.95360342,STAR F6III,144.717800289436
HIP 101183,307.64271893,-5.38956045,-4.82,-11.01,2.82,K2,39.6645005,-24.4721459,STAR K2,354.609929078014
HIP 101184,307.64408362,58.28751118,-26.96,-109.74,8.35,K0,93.83649405,11.05705019,STAR K0,119.760479041916
HIP 101185,307.64401145,-49.85517057,7.38,-10.63,3.16,F3/F5V,349.34867585,-36.09321308,STAR F3V,316.455696202532
HIP 101186,307.64571234,44.31523646,-2.46,1.62,0.92,O9.5Ia,82.35567545,2.9570718,STAR O9I,1086.95652173913
HIP 101187,307.64910123,8.66980081,-8.03,-7.02,4.41,A3,52.7346157,-17.4673425,STAR A3,226.757369614512
HIP 101188,307.64987877,18.54976908,15.13,6.98,3.86,A2,61.28150873,-12.04755406,STAR A2,259.067357512953
HIP 101189,307.66414472,-5.82592777,19.88,-8.22,9.26,A5,39.2489191,-24.69135008,STAR A5,107.991360691145
HIP 10119,32.53472818,-60.7582038,-59.66,22.4,8.91,F7w...,286.75137798,-53.82802333,STAR F7,112.233445566779
HIP 101190,307.66523316,-16.55073234,50.73,-49.79,11.22,F6/F7V,28.32286721,-29.19684896,STAR F6V,89.126559714795
HIP 101191,307.67063503,-31.28785391,-6.03,-10.02,3.71,K5III,11.87213208,-33.77692929,STAR K5III,269.541778975741
HIP 101192,307.67099508,-20.70966087,1.47,-17.98,6.23,K2III,23.84825555,-30.7030347,STAR K2III,160.513643659711
HIP 101193,307.67258379,-39.27575863,-15.99,-7.89,-1.55,M1III:,2.34787548,-35.2949273,STAR M1III,-645.161290322581
HIP 101194,307.68164726,-45.58695564,11.71,-1.63,4.14,K3V:,354.62424554,-35.95744589,STAR K3V,241.545893719807
HIP 101195,307.68521612,12.09095673,-2.01,-12.04,2.49,K5,55.76324049,-15.65644311,STAR K5,401.606425702811
HIP 101196,307.68625283,-29.69079961,10.77,-6.67,7.54,A6II/III,13.73524992,-33.40006253,STAR A6III,132.62599469496
HIP 101197,307.68720832,36.39393994,4.12,-19.78,6.89,F5,75.97063664,-1.73405265,STAR F5,145.137880986938
HIP 101198,307.68998865,27.95857899,49.21,49.34,4.18,K2III,69.11730773,-6.68075047,STAR K2III,239.234449760766
HIP 101199,307.69226303,-15.77142905,10.16,3.21,5.95,A1IV/V,29.1581138,-28.92308379,STAR A1IV,168.067226890756
HIP 1012,3.15309368,-13.61016552,29.92,5.33,5.91,A1V,87.15628462,-73.72210045,STAR A1V,169.204737732657
HIP 10120,32.53665709,32.51885639,29.95,-39.11,2.96,G5,141.59775988,-27.48405081,STAR G5,337.837837837838
HIP 101200,307.69540057,-37.73360513,7.33,-26.21,2.74,F0V,4.21624323,-35.07821302,STAR F0V,364.963503649635
HIP 101201,307.70247528,-52.80800659,18.62,-20.61,1.24,K4III:,345.69370297,-36.10518005,STAR K4III,806.451612903226
HIP 101202,307.70261619,-39.41211593,-30.74,-19.75,7.36,G1V,2.18649143,-35.33725588,STAR G1V,135.869565217391
HIP 101203,307.70854857,50.83901707,-2.52,-7.03,1,B3,87.69038722,6.7407649,STAR B3,1000
HIP 101204,307.71393273,-0.4582632,14.57,-11.73,0.53,K5,44.4276716,-22.19190912,STAR K5,1886.79245283019
HIP 101205,307.71611402,-70.01507792,14.38,-15.15,8.58,F5V,324.84582054,-33.80615047,STAR F5V,116.550116550117
HIP 101206,307.71967205,49.21322898,0.38,-11.53,7.05,A2,86.36581465,5.78699647,STAR A2,141.843971631206
HIP 101207,307.72422924,30.29066008,50.12,40.17,11.2,F6V,71.03923443,-5.34418925,STAR F6V,89.2857142857143
HIP 101208,307.72580987,35.64372403,10.82,0.48,3.91,K2,75.38244307,-2.20121086,STAR K2,255.754475703325
HIP 101209,307.73234316,-10.03528515,23.84,-47.46,4.53,G5,35.09677428,-26.61958243,STAR G5,220.75055187638
HIP 10121,32.53902704,-56.17093559,90.11,36.45,5.27,F3V,282.388787,-57.70604488,STAR F3V,189.753320683112
HIP 101210,307.73601011,26.6855876,-2.95,-22.84,3.92,K0III,68.09741593,-7.45390122,STAR K0III,255.102040816327
HIP 101211,307.73663,-29.11265034,18.53,-6.31,5.49,A5V,14.41777489,-33.2946412,STAR A5V,182.149362477231
HIP 101212,307.73731175,-1.47903715,25.84,-20.47,8.45,F2,43.47497649,-22.70889307,STAR F2,118.343195266272
HIP 101213,307.74206375,20.60600552,96.14,58.5,9.43,A1m,63.06129326,-10.95482223,STAR A1,106.044538706257
HIP 101214,307.74678964,36.93584939,-0.2,-4.18,2.06,F5Iab,76.43676691,-1.45326625,STAR F5I,485.436893203883
HIP 101215,307.75023872,26.48694782,13.22,4.62,11.93,A0,67.94169726,-7.57954487,STAR A0,83.8222967309304
HIP 101216,307.75712001,26.48327504,2.09,-2.94,0.53,A0,67.94228521,-7.58669219,STAR A0,1886.79245283019
HIP 101217,307.7572966,-26.08661901,30.18,-59.26,9.96,G2V,17.88906885,-32.48144234,STAR G2V,100.401606425703
HIP 101218,307.75816378,59.87595055,24.78,8.21,7.4,G0,95.20622391,11.90840567,STAR G0,135.135135135135
HIP 101219,307.75950652,17.07613355,5.28,2.74,1.28,K5,60.09286889,-12.96183026,STAR K5,781.25
HIP 10122,32.55272345,0.49436617,-5.12,3.42,3.95,G5,160.56930717,-56.50847181,STAR G5,253.164556962025
HIP 101220,307.76151199,40.42655663,6.6,3.69,2.75,B9,79.26203041,0.5971856,STAR B9,363.636363636364
HIP 101221,307.7680461,-15.05605156,-39.47,-47.97,10.25,K1/K2III+..,29.94295531,-28.71272423,STAR K1III,97.5609756097561
HIP 101222,307.76815194,54.5903955,37.48,-7.79,9.19,F2III,90.79777862,8.88503761,STAR F2III,108.813928182807
HIP 101223,307.77549185,15.80764472,-6.79,-5.52,6.18,A2,59.02029859,-13.68293679,STAR A2,161.812297734628
HIP 101224,307.7766218,-2.59303119,-106.77,-49.11,10.27,F8,42.43422606,-23.2786849,STAR F8,97.3709834469328
HIP 101225,307.7776304,-30.70880318,0.2,-57.16,7.65,K1IV,12.57479463,-33.72801273,STAR K1IV,130.718954248366
HIP 101226,307.77872273,40.85792229,7.39,39.91,4.39,K0III,79.61798763,0.84123783,STAR K0III,227.790432801822
HIP 101227,307.78217333,33.54267296,67.43,94.6,22.38,K0,73.70938691,-3.47574279,STAR K0,44.6827524575514
HIP 101228,307.78821641,18.67132196,4.95,0.63,4.56,K2,61.45976602,-12.0872591,STAR K2,219.298245614035
HIP 101229,307.78910212,45.60435932,-7.2,-4.78,1.7,K0,83.459903,3.63298218,STAR K0,588.235294117647
HIP 10123,32.55483411,-36.7711517,209.9,6.96,15.68,,247.90984605,-70.76306311,UNIDENTIFIED,63.7755102040816
HIP 101230,307.79410974,57.38773267,31.2,9.78,12.02,F5,93.12990908,10.4789947,STAR F5,83.1946755407654
HIP 101231,307.79589146,55.32086844,-8.05,-22.97,2.58,B9,91.41173574,9.29284756,STAR B9,387.596899224806
HIP 101232,307.79703154,21.24407498,-3.67,-0.09,3.83,F8,63.62484698,-10.63339407,STAR F8,261.096605744125
HIP 101233,307.79974933,11.25936569,-10.41,-23.69,-3.06,Am,55.10049756,-16.2023227,STAR A0,-326.797385620915
HIP 101234,307.80221181,56.89040376,-155.9,-142.11,14.18,F8,92.71776958,10.19096037,STAR F8,70.5218617771509
HIP 101235,307.80445003,11.26062772,6.66,-11.53,-6.04,B8V,55.10420422,-16.20551291,STAR B8V,-165.562913907285
HIP 101236,307.80535623,5.21834806,307.95,280.06,22.53,K0,49.72313658,-19.41055705,STAR K0,44.3852640923214
HIP 101237,307.80568941,-62.24898951,19.06,-46.35,3.06,K1III,334.09717015,-35.33238434,STAR K1III,326.797385620915
HIP 101238,307.81343988,6.35570424,17.96,6.34,1.32,K5,50.75562722,-18.82577318,STAR K5,757.575757575758
HIP 101239,307.81455012,59.74487712,0.19,-0.43,2.46,A2,95.11215857,11.8108882,STAR A2,406.50406504065
HIP 10124,32.55507525,64.83989776,-4.4,-6.53,4.79,A0,131.1831594,3.23780903,STAR A0,208.768267223382
HIP 101240,307.81441079,32.5288759,-2.99,-7.08,1.28,A3,72.9035888,-4.09383647,STAR A3,781.25
HIP 101241,307.82104141,-80.54400947,21.66,-41.98,7.06,F2II/III,312.91364449,-30.76330313,STAR F2III,141.643059490085
HIP 101242,307.82122507,-28.42687158,11.29,-51.33,9.07,G1V,15.23228972,-33.1864553,STAR G1V,110.253583241455
HIP 101243,307.82836858,49.2203733,8.79,-31.28,8.07,M2III,86.4133636,5.73357388,STAR M2III,123.915737298637
HIP 101244,307.83453482,-17.13863732,-4.34,0.63,2.57,M0III,27.7677241,-29.56818984,STAR M0III,389.105058365759
HIP 101245,307.83796767,52.30937218,40.61,63.27,9.37,K0III,88.94297471,7.53049431,STAR K0III,106.723585912487
HIP 101246,307.83985667,-44.37814776,43.93,-19.06,5.06,K0III,356.12391878,-35.98298194,STAR K0III,197.628458498024
HIP 101247,307.84113887,5.97994453,16.06,25.03,6.2,F5,50.43197226,-19.04539146,STAR F5,161.290322580645
HIP 101248,307.84992643,28.60696456,0.05,-1.52,1.13,A0,69.73022399,-6.41719474,STAR A0,884.95575221239
HIP 101249,307.85205143,-18.08184093,-14.15,78.65,16.85,F7V,26.76535851,-29.93231313,STAR F7V,59.3471810089021
HIP 10125,32.55549494,77.57136041,157.04,-115.92,11.34,,127.24608447,15.36445718,UNIDENTIFIED,88.1834215167548
HIP 101250,307.8527002,-27.74846723,6.2,-12.25,0.28,A0IV/V,16.02125517,-33.03069432,STAR A0IV,3571.42857142857
HIP 101251,307.85585686,22.05592181,-12.62,39.23,7.38,F0,64.33382258,-10.21399628,STAR F0,135.50135501355
HIP 101252,307.85975292,39.938775,17.38,21.86,5.36,A0,78.91273594,0.2485246,STAR A0,186.567164179104
HIP 101253,307.86183018,-32.61012317,14.53,-65,4.01,K0IV/V,10.36337319,-34.23567537,STAR K0IV,249.376558603491
HIP 101254,307.86387811,17.60267963,15.63,-0.39,2.2,K0,60.59722759,-12.74877782,STAR K0,454.545454545455
HIP 101255,307.86965124,8.92104004,48.37,16.63,9.24,Am...,53.07927537,-17.51802421,STAR A0,108.225108225108
HIP 101256,307.87321058,56.17999295,-2.4,-7.1,1.55,B5,92.14973223,9.75138604,STAR B5,645.161290322581
HIP 101257,307.87268771,28.84206194,4.62,-13.47,1.77,F2,69.9339386,-6.29604081,STAR F2,564.971751412429
HIP 101258,307.87468517,33.09834866,-19.24,-27.99,3.11,K0,73.39504477,-3.79975972,STAR K0,321.543408360129
HIP 101259,307.87525283,-63.33097762,-1.46,-12.61,3.6,F2IV,332.78180792,-35.19715543,STAR F2IV,277.777777777778
HIP 10126,32.56406023,-8.74013551,0.16,2.01,3.6,K0,171.99394495,-63.82255918,STAR K0,277.777777777778
HIP 101260,307.87666197,74.95465942,6.36,-16.47,7.82,A0p...,108.43147002,20.03867557,STAR A0,127.877237851662
HIP 101261,307.88330179,-33.76662212,26.86,-65.23,6.52,F6V,8.9989861,-34.49927468,STAR F6V,153.374233128834
