name,ra,dec,pm_ra,pm_dec,parallax,spect_type,lii,bii,dist
HIP 23093,74.54749728,63.03073167,  135.28, -143.58,  12.76,F8,147.06267555,12.41372937,78.3699059561129
HIP 52383,160.60859958,63.0399655,   23.94,    2.69,  13.45,G0,144.29731144,48.38900734,74.3494423791822
HIP 32888,102.79334229,63.06055221,   26.19, -174.25,  10.63,G,152.65142614,23.95616798,94.0733772342427
HIP 46733,142.88154025,63.06179545,  107.55,   26.86,  43.20,F0IV,150.63994439,41.74314568,23.1481481481481
HIP 69744,214.12304431,63.06420989,   33.82,   33.12,  12.19,F8,107.64237978,51.46496502,82.0344544708778
HIP 23530,75.87769937,63.07741788,  106.24,  310.91,  31.76,G0,147.38797419,12.92830061,31.4861460957179
HIP 23532,75.88822036,63.08517472,  101.12,  315.26,  31.92,G0,147.38433759,12.93668473,31.328320802005
HIP 72061,221.09182195,63.10198093,  -25.75,   38.85,  10.70,G5,103.6565085,49.58668639,93.4579439252336
HIP 40298,123.43991031,63.10368118,  142.98,  113.40,  24.51,G0,153.35428395,33.24257729,40.7996736026112
HIP 74037,226.95899031,63.11710483,    2.88,   -0.47,  11.01,F4III SB,100.79289548,47.72634905,90.8265213442325
HIP 53980,165.6410991,63.12371629,  -31.16,   32.98,  10.97,G0,141.64106077,49.86369115,91.1577028258888
HIP 18395,58.99192724,63.13977246,   17.53,    0.88,  10.07,G0,142.10607773,7.36144915,99.304865938431
HIP 78382,240.02598948,63.14341904,  -60.49,   15.33,  13.38,G5,96.06506363,42.85536203,74.7384155455904
HIP 64347,197.84643011,63.1461813,  -23.06,  -11.62,  10.53,F5,119.11662458,53.83405134,94.9667616334283
HIP 116221,353.22283028,63.15540694,  439.78,   30.99,  18.66,G8IV,114.19987797,1.62305211,53.5905680600214
HIP 56199,172.80419168,63.15747167,   66.52,   25.17,  42.74,M0,137.38702802,51.66049762,23.3972859148339
HIP 42091,128.68308549,63.17937773, -173.61,  -14.42,  10.14,G5,152.89079079,35.5808828,98.6193293885601
HIP 107233,325.77141788,63.18029865,  203.51,  198.94,  26.39,K2,103.45458354,7.67362837,37.8931413414172
HIP 70952,217.6929151,63.18576376, -177.43,    9.85,  31.51,F4IV,105.61457035,50.47107746,31.7359568390987
HIP 94760,289.22118727,63.20743857,   27.61,  -16.06,  12.21,F5,94.20105234,21.25869983,81.9000819000819
HIP 94271,287.82511312,63.21028415,  -10.95,  -61.32,  10.15,F8,93.99741503,21.85878263,98.5221674876847
HIP 48034,146.87797388,63.24813717, -123.57, -136.15,  13.24,G5,149.33107595,43.27935001,75.5287009063444
HIP 65530,201.50153032,63.26073879, -392.63,  220.51,  46.86,G6V,116.41672269,53.42805294,21.3401621852326
HIP 116207,353.18648088,63.29063044,   10.13, -103.08,  11.50,F7V,114.22476112,1.75697349,86.9565217391304
HIP 26829,85.44784612,63.2964788,   -6.33, -220.11,  14.41,G5,149.52870475,16.718824,69.3962526023595
HIP 17891,57.40258833,63.29710438,  -17.80,  -56.65,  14.11,A5Vn,141.44910956,7.02567775,70.871722182849
